row,fold
5797,train
5798,test
5799,test
5800,train
5801,train
5802,train
5803,train
5804,train
5805,test
5806,train
5807,train
5808,train
5809,train
5810,train
5811,train
5812,test
5813,train
5814,train
5815,train
5816,test
5817,train
5818,test
5819,train
5820,train
5821,test
5822,train
5823,train
5824,train
5825,train
5826,train
5827,train
5828,train
5829,train
5830,train
5831,train
5832,train
5833,train
5834,train
5835,train
5836,train
5837,train
5838,train
5839,train
5840,train
5841,test
5842,train
5843,train
5844,train
5845,train
5846,train
5847,test
5848,train
5849,train
5850,test
5851,train
5852,train
5853,train
5854,train
5855,train
5856,train
5857,train
5858,train
5859,train
5860,train
5861,train
5862,test
5863,test
5864,train
5865,train
5866,train
5867,train
5868,train
5869,train
5870,test
5871,train
5872,train
5873,train
5874,test
5875,train
5876,train
5877,test
5878,train
5879,train
5880,test
5881,train
5882,train
5883,train
5884,test
5885,train
5886,train
5887,train
5888,train
5889,test
5890,test
5891,train
5892,train
5893,train
5894,train
5895,train
5896,train
5897,train
5898,train
5899,train
5900,train
5901,train
5902,train
5903,test
5904,test
5905,train
5906,train
5907,train
5908,train
5909,train
5910,train
5911,train
5912,train
5913,train
5914,train
5915,train
5916,train
5917,train
5918,train
5919,train
5920,train
5921,train
5922,train
5923,train
5924,train
5925,train
5926,train
5927,train
5928,test
5929,test
5930,train
5931,train
5932,test
5933,train
5934,train
5935,train
5936,test
5937,train
5938,train
5939,test
5940,train
5941,train
5942,train
5943,test
5944,test
5945,train
5946,train
5947,train
5948,train
5949,test
5950,train
5951,train
5952,test
5953,train
5954,test
5955,test
5956,train
5957,train
5958,train
5959,train
5960,test
5961,test
5962,train
5963,train
5964,train
5965,train
5966,test
5967,train
5968,train
5969,test
5970,train
5971,test
5972,train
5973,test
5974,train
5975,train
5976,train
5977,train
5978,train
5979,train
5980,train
5981,train
5982,train
5983,train
5984,train
5985,train
5986,train
5987,train
5988,train
5989,train
5990,train
5991,train
5992,train
5993,test
5994,train
5995,train
5996,train
5997,test
5998,train
5999,train
6000,train
6001,test
6002,test
6003,train
6004,train
6005,train
6006,train
6007,train
6008,train
6009,train
6010,train
6011,train
6012,test
6013,train
6014,train
6015,train
6016,train
6017,train
6018,train
6019,train
6020,train
6021,test
6022,test
6023,train
6024,train
6025,train
6026,train
6027,train
6028,test
6029,train
6030,train
6031,train
6032,train
6033,train
6034,train
6035,train
6036,train
6037,train
6038,train
6039,train
6040,train
6041,train
6042,train
6043,train
6044,test
6045,train
6046,test
6047,test
6048,test
6049,train
6050,test
6051,test
6052,train
6053,train
6054,train
6055,test
6056,train
6057,train
6058,train
6059,train
6060,train
6061,train
6062,test
6063,test
6064,train
6065,train
6066,train
6067,test
6068,train
6069,train
6070,train
6071,train
6072,train
6073,train
6074,train
6075,train
6076,train
6077,train
6078,train
6079,train
6080,test
6081,test
6082,test
6083,test
6084,train
6085,train
6086,train
6087,train
6088,train
6089,test
6090,train
6091,train
6092,train
6093,train
6094,train
6095,test
6096,test
6097,train
6098,train
6099,train
6100,test
6101,test
6102,train
6103,train
6104,test
6105,train
6106,train
6107,test
6108,train
6109,test
6110,train
6111,train
6112,test
6113,train
6114,train
6115,train
6116,train
6117,train
6118,train
6119,test
6120,test
6121,train
6122,train
6123,train
6124,train
6125,train
6126,train
6127,train
6128,train
6129,train
6130,train
6131,train
6132,test
6133,train
6134,train
6135,train
6136,test
6137,train
6138,train
6139,train
6140,train
6141,test
6142,test
6143,train
6144,test
6145,train
6146,train
6147,test
6148,train
6149,train
6150,train
6151,train
6152,test
6153,train
6154,train
6155,test
6156,train
6157,train
6158,train
6159,train
6160,test
6161,train
6162,train
6163,train
6164,test
6165,train
6166,train
6167,train
6168,train
6169,train
6170,train
6171,test
6172,test
6173,train
6174,test
6175,train
6176,train
6177,train
6178,test
6179,train
6180,train
6181,train
6182,train
6183,train
6184,test
6185,train
6186,train
6187,train
6188,train
6189,train
6190,train
6191,train
6192,train
6193,train
6194,train
6195,train
6196,test
6197,test
6198,train
6199,train
6200,train
6201,test
6202,test
6203,train
6204,train
6205,train
6206,train
6207,train
6208,train
6209,train
6210,train
6211,train
6212,train
6213,train
6214,train
6215,train
6216,train
6217,train
6218,train
6219,test
6220,train
6221,train
6222,train
6223,train
6224,test
6225,train
6226,train
6227,train
6228,test
6229,train
6230,train
6231,train
6232,train
6233,train
6234,train
6235,train
6236,train
6237,test
6238,train
6239,train
6240,train
6241,train
6242,train
6243,train
6244,train
6245,train
6246,train
6247,train
6248,train
6249,train
6250,train
6251,train
6252,train
6253,train
6254,train
6255,train
6256,train
6257,train
6258,test
6259,train
6260,train
6261,test
6262,train
6263,train
6264,train
6265,train
6266,train
6267,test
6268,train
6269,test
6270,train
6271,train
6272,test
6273,train
6274,train
6275,train
6276,train
6277,train
6278,test
6279,train
6280,train
6281,train
6282,train
6283,train
6284,train
6285,train
6286,test
6287,train
6288,train
6289,test
6290,test
6291,test
6292,train
6293,train
6294,train
6295,train
6296,train
6297,train
6298,train
6299,train
6300,test
6301,test
6302,train
6303,train
6304,train
6305,train
6306,test
6307,train
6308,train
6309,train
6310,train
6311,train
6312,train
6313,train
6314,train
6315,train
6316,train
6317,train
6318,train
6319,train
6320,train
6321,test
6322,train
6323,train
6324,train
6325,train
6326,train
6327,train
6328,train
6329,train
6330,train
6331,train
6332,train
6333,train
6334,train
6335,train
6336,train
6337,train
6338,train
6339,train
6340,train
6341,train
6342,test
6343,train
6344,test
6345,train
6346,train
6347,test
6348,train
6349,test
6350,train
6351,train
6352,test
6353,train
6354,test
6355,train
6356,train
6357,train
6358,train
6359,train
6360,train
6361,train
6362,train
6363,train
6364,train
6365,train
6366,test
6367,test
6368,train
6369,train
6370,train
6371,test
6372,train
6373,train
6374,test
6375,train
6376,train
6377,train
6378,train
6379,train
6380,train
6381,train
6382,train
6383,test
6384,train
6385,train
6386,train
6387,train
6388,train
6389,train
6390,train
6391,train
6392,train
6393,train
6394,test
6395,test
6396,train
6397,test
6398,train
6399,test
6400,train
6401,train
6402,test
6403,test
6404,train
6405,train
6406,train
6407,train
6408,test
6409,train
6410,train
6411,test
6412,test
6413,train
6414,train
6415,train
6416,test
6417,test
6418,train
6419,train
6420,train
6421,train
6422,train
6423,train
6424,test
6425,train
6426,train
6427,train
6428,train
6429,train
6430,train
6431,train
6432,test
6433,test
6434,train
6435,train
6436,train
6437,train
6438,train
6439,test
6440,test
6441,test
6442,train
6443,test
6444,train
6445,train
6446,train
6447,test
6448,train
6449,train
6450,train
6451,train
6452,train
6453,train
6454,train
6455,test
6456,train
6457,train
6458,test
6459,train
6460,train
6461,train
6462,train
6463,train
6464,train
6465,test
6466,train
6467,train
6468,train
6469,train
6470,train
6471,train
6472,train
6473,test
6474,train
6475,train
6476,train
6477,train
6478,train
6479,train
6480,test
6481,train
6482,test
6483,train
6484,train
6485,train
6486,train
6487,train
6488,train
6489,train
6490,train
6491,train
6492,test
6493,train
6494,train
6495,train
6496,train
6497,train
6498,train
6499,train
6500,test
6501,train
6502,train
6503,train
6504,train
6505,test
6506,test
6507,test
6508,train
6509,train
6510,train
6511,train
6512,test
6513,test
6514,train
6515,test
6516,test
6517,train
6518,train
6519,train
6520,train
6521,train
6522,train
6523,train
6524,train
6525,train
6526,test
6527,train
6528,train
6529,test
6530,train
6531,train
6532,train
6533,train
6534,test
6535,train
6536,train
6537,train
6538,test
6539,train
6540,train
6541,train
6542,train
6543,test
6544,train
6545,train
6546,train
6547,train
6548,train
6549,train
6550,test
6551,train
6552,train
6553,test
6554,train
6555,train
6556,test
6557,train
6558,train
6559,train
6560,train
6561,train
6562,train
6563,train
6564,test
6565,train
6566,train
6567,train
6568,train
6569,train
6570,train
6571,train
6572,train
6573,train
6574,train
6575,train
6576,train
6577,train
6578,train
6579,train
6580,train
6581,train
6582,train
6583,train
6584,train
6585,train
6586,train
6587,train
6588,train
6589,train
6590,train
6591,train
6592,train
6593,train
6594,test
6595,train
6596,train
6597,train
6598,train
6599,test
6600,train
6601,train
6602,train
6603,train
6604,test
6605,train
6606,train
6607,train
6608,train
6609,train
6610,train
6611,train
6612,train
6613,test
6614,train
6615,train
6616,train
6617,train
6618,train
6619,train
6620,train
6621,test
6622,train
6623,train
6624,test
6625,train
6626,train
6627,train
6628,test
6629,train
6630,train
6631,train
6632,test
6633,train
6634,train
6635,train
6636,train
6637,test
6638,train
6639,train
6640,train
6641,train
6642,train
6643,train
6644,train
6645,train
6646,train
6647,train
6648,train
6649,train
6650,train
6651,train
6652,train
6653,test
6654,test
6655,train
6656,train
6657,train
6658,train
6659,train
6660,train
6661,test
6662,train
6663,train
6664,test
6665,train
6666,train
6667,train
6668,train
6669,train
6670,train
6671,train
6672,train
6673,train
6674,train
6675,test
6676,train
6677,train
6678,test
6679,train
6680,train
6681,train
6682,test
6683,train
6684,train
6685,train
6686,train
6687,train
6688,train
6689,train
6690,train
6691,test
6692,train
6693,train
6694,test
6695,test
6696,train
6697,train
6698,test
6699,train
6700,train
6701,test
6702,train
6703,train
6704,train
6705,train
6706,train
6707,test
6708,train
6709,train
6710,train
6711,train
6712,train
6713,test
6714,train
6715,train
6716,train
6717,train
6718,train
6719,train
6720,train
6721,train
6722,train
6723,train
6724,train
6725,train
6726,train
6727,train
6728,train
6729,train
6730,train
6731,train
6732,train
6733,test
6734,train
6735,train
6736,train
6737,train
6738,train
6739,train
6740,train
6741,train
6742,test
6743,train
6744,train
6745,train
6746,train
6747,train
6748,train
6749,train
6750,train
6751,train
6752,train
6753,train
6754,test
6755,test
6756,test
6757,train
6758,train
6759,train
6760,train
6761,train
6762,test
6763,train
6764,test
6765,train
6766,train
6767,test
6768,train
6769,train
6770,train
6771,test
6772,test
6773,train
6774,train
6775,train
6776,test
6777,test
6778,train
6779,test
6780,train
6781,train
6782,train
6783,train
6784,train
6785,train
6786,train
6787,train
6788,train
6789,train
6790,train
6791,train
6792,train
6793,train
6794,train
6795,train
6796,train
6797,train
6798,train
6799,train
6800,train
6801,test
6802,train
6803,train
6804,train
6805,train
6806,test
6807,train
6808,test
6809,train
6810,test
6811,train
6812,test
6813,train
6814,test
6815,train
6816,train
6817,train
6818,test
6819,train
6820,test
6821,train
6822,train
6823,train
6824,train
6825,train
6826,train
6827,train
6828,train
6829,train
6830,train
6831,train
6832,train
6833,train
6834,test
6835,test
6836,train
6837,train
6838,train
6839,train
6840,train
6841,train
6842,test
6843,train
6844,test
6845,train
6846,test
6847,train
6848,test
6849,test
6850,train
6851,train
6852,train
6853,train
6854,train
6855,train
6856,train
6857,test
6858,test
6859,train
6860,train
6861,train
6862,train
6863,train
6864,train
6865,train
6866,test
6867,test
6868,train
6869,train
6870,train
6871,train
6872,train
6873,test
6874,train
6875,train
6876,train
6877,train
6878,train
6879,train
6880,train
6881,train
6882,test
6883,train
6884,train
6885,train
6886,train
6887,test
6888,train
6889,train
6890,train
6891,train
6892,train
6893,train
6894,train
6895,test
6896,train
6897,test
6898,train
6899,train
6900,train
6901,train
6902,train
6903,train
6904,train
6905,train
6906,train
6907,train
6908,train
6909,test
6910,train
6911,test
6912,test
6913,train
6914,train
6915,train
6916,train
6917,train
6918,train
6919,train
6920,train
6921,train
6922,test
6923,train
6924,test
6925,train
6926,train
6927,train
6928,train
6929,train
6930,train
6931,train
6932,train
6933,train
6934,train
6935,train
6936,train
6937,train
6938,train
6939,train
6940,train
6941,train
6942,test
6943,train
6944,train
6945,train
6946,test
6947,train
6948,train
6949,train
6950,train
6951,train
6952,train
6953,train
6954,train
6955,train
6956,train
6957,train
6958,test
6959,train
6960,train
6961,test
6962,train
6963,train
6964,train
6965,train
6966,test
6967,train
6968,train
6969,test
6970,train
6971,test
6972,train
6973,train
6974,train
6975,train
6976,train
6977,test
6978,train
6979,train
6980,train
6981,train
6982,train
6983,train
6984,train
6985,train
6986,train
6987,train
6988,train
6989,train
6990,train
6991,train
6992,train
6993,test
6994,train
6995,test
6996,train
6997,train
6998,train
6999,train
7000,train
7001,train
7002,train
7003,test
7004,train
7005,train
7006,train
7007,test
7008,train
7009,test
7010,train
7011,train
7012,train
7013,train
7014,train
7015,train
7016,train
7017,test
7018,train
7019,train
7020,train
7021,train
7022,train
7023,test
7024,train
7025,train
7026,train
7027,test
7028,train
7029,train
7030,train
7031,train
7032,train
7033,train
7034,train
7035,train
7036,train
7037,test
7038,train
7039,train
7040,test
7041,train
7042,train
7043,train
7044,train
7045,train
7046,train
7047,test
7048,train
7049,test
7050,train
7051,train
7052,train
7053,test
7054,test
7055,test
7056,train
7057,train
7058,train
7059,train
7060,test
7061,train
7062,test
7063,train
7064,test
7065,train
7066,train
7067,train
7068,train
7069,train
7070,train
7071,train
7072,train
7073,train
7074,train
7075,train
7076,train
7077,train
7078,train
7079,train
7080,train
7081,test
7082,train
7083,train
7084,train
7085,train
7086,train
7087,test
7088,test
7089,train
7090,train
7091,train
7092,train
7093,train
7094,train
7095,train
7096,train
7097,test
7098,train
7099,test
7100,train
7101,test
7102,train
7103,train
7104,test
7105,train
7106,test
7107,test
7108,train
7109,train
7110,train
7111,train
7112,train
7113,train
7114,train
7115,train
7116,train
7117,train
7118,train
7119,train
7120,train
7121,test
7122,train
7123,train
7124,train
7125,train
7126,train
7127,train
7128,train
7129,train
7130,test
7131,test
7132,train
7133,train
7134,train
7135,test
7136,train
7137,train
7138,train
7139,train
7140,train
7141,train
7142,train
7143,train
7144,test
7145,train
7146,train
7147,train
7148,train
7149,train
7150,train
7151,train
7152,train
7153,train
7154,train
7155,test
7156,train
7157,train
7158,test
7159,train
7160,train
7161,train
7162,train
7163,test
7164,train
7165,test
7166,train
7167,train
7168,train
7169,train
7170,train
7171,test
7172,train
7173,test
7174,train
7175,train
7176,train
7177,test
7178,train
7179,train
7180,test
7181,train
7182,test
7183,train
7184,train
7185,train
7186,train
7187,train
7188,test
7189,train
7190,train
7191,train
7192,train
7193,train
7194,train
7195,train
7196,train
7197,test
7198,test
7199,test
7200,test
7201,train
7202,train
7203,test
7204,test
7205,test
7206,test
7207,train
7208,train
7209,test
7210,train
7211,train
7212,test
7213,train
7214,train
7215,train
7216,train
7217,train
7218,train
7219,train
7220,test
7221,train
7222,train
7223,train
7224,train
7225,train
7226,test
7227,train
7228,train
7229,train
7230,train
7231,train
7232,train
7233,test
7234,train
7235,train
7236,train
7237,test
7238,train
7239,train
7240,test
7241,train
7242,train
7243,test
7244,train
7245,train
7246,train
7247,train
7248,train
7249,test
7250,train
7251,test
7252,train
7253,train
7254,train
7255,train
7256,train
7257,train
7258,test
7259,train
7260,train
7261,train
7262,train
7263,test
7264,test
7265,test
7266,train
7267,train
7268,train
7269,test
7270,train
7271,train
7272,train
7273,train
7274,test
7275,train
7276,test
7277,train
7278,train
7279,train
7280,test
7281,test
7282,train
7283,test
7284,train
7285,test
7286,train
7287,test
7288,train
7289,train
7290,train
7291,test
7292,train
7293,train
7294,train
7295,train
7296,train
7297,train
7298,test
7299,train
7300,train
7301,train
7302,train
7303,train
7304,train
7305,train
7306,test
7307,test
7308,train
7309,train
7310,train
7311,train
7312,train
7313,train
7314,train
7315,train
7316,train
7317,train
7318,train
7319,train
7320,train
7321,train
7322,train
7323,train
7324,train
7325,train
7326,train
7327,train
7328,train
7329,train
7330,train
7331,train
7332,train
7333,train
7334,train
7335,train
7336,train
7337,train
7338,train
7339,test
7340,test
7341,train
7342,train
7343,train
7344,train
7345,train
7346,test
7347,test
7348,train
7349,train
7350,train
7351,train
7352,train
7353,test
7354,train
7355,train
7356,train
7357,train
7358,train
7359,train
7360,train
7361,train
7362,train
7363,test
7364,train
7365,train
7366,train
7367,test
7368,train
7369,test
7370,train
7371,train
7372,test
7373,train
7374,train
7375,train
7376,test
7377,train
7378,test
7379,train
7380,train
7381,train
7382,test
7383,train
7384,train
7385,train
7386,train
7387,train
7388,train
7389,train
7390,train
7391,train
7392,train
7393,test
7394,train
7395,train
7396,train
7397,train
7398,test
7399,train
7400,test
7401,train
7402,train
7403,train
7404,test
7405,train
7406,train
7407,test
7408,train
7409,train
7410,train
7411,test
7412,train
7413,train
7414,train
7415,train
7416,train
7417,train
7418,train
7419,train
7420,train
7421,train
7422,train
7423,train
7424,train
7425,train
7426,train
7427,train
7428,train
7429,train
7430,train
7431,test
7432,train
7433,test
7434,train
7435,train
7436,train
7437,train
7438,train
7439,train
7440,train
7441,train
7442,train
7443,train
7444,train
7445,test
7446,train
7447,test
7448,test
7449,train
7450,test
7451,train
7452,train
7453,test
7454,train
7455,train
7456,train
7457,train
7458,train
7459,test
7460,test
7461,test
7462,train
7463,test
7464,train
7465,test
7466,train
7467,train
7468,train
7469,train
7470,train
7471,train
7472,train
7473,train
7474,train
7475,train
7476,train
7477,train
7478,train
7479,train
7480,test
7481,train
7482,test
7483,train
7484,train
7485,train
7486,test
7487,train
7488,train
7489,train
7490,train
7491,train
7492,train
7493,train
7494,train
7495,train
7496,train
7497,test
7498,train
7499,train
7500,train
7501,test
7502,train
7503,train
7504,train
7505,train
7506,train
7507,train
7508,train
7509,train
7510,train
7511,test
7512,train
7513,train
7514,train
7515,train
7516,train
7517,train
7518,train
7519,train
7520,train
7521,test
7522,test
7523,train
7524,test
7525,train
7526,train
7527,train
7528,train
7529,train
7530,test
7531,train
7532,train
7533,train
7534,test
7535,train
7536,test
7537,train
7538,train
7539,train
7540,train
7541,test
7542,train
7543,train
7544,test
7545,test
7546,train
7547,train
7548,train
7549,train
7550,train
7551,test
7552,train
7553,train
7554,train
7555,train
7556,train
7557,train
7558,train
7559,train
7560,train
7561,train
7562,train
7563,train
7564,train
7565,train
7566,train
7567,test
7568,train
7569,test
7570,test
7571,train
7572,train
7573,train
7574,train
7575,train
7576,test
7577,train
7578,train
7579,test
7580,train
7581,train
7582,train
7583,train
7584,train
7585,train
7586,test
7587,train
7588,test
7589,test
7590,train
7591,train
7592,train
7593,train
7594,train
7595,train
7596,train
7597,train
7598,train
7599,train
7600,train
7601,test
7602,train
7603,test
7604,train
7605,test
7606,train
7607,train
7608,train
7609,train
7610,test
7611,train
7612,train
7613,train
7614,test
7615,train
7616,train
7617,train
7618,train
7619,test
7620,test
7621,train
7622,train
7623,train
7624,train
7625,train
7626,train
7627,train
7628,train
7629,train
7630,train
7631,test
7632,train
7633,train
7634,train
7635,train
7636,train
7637,train
7638,train
7639,train
7640,train
7641,train
7642,train
7643,train
7644,train
7645,train
7646,train
7647,train
7648,train
7649,test
7650,train
7651,train
7652,train
7653,train
7654,test
7655,train
7656,train
7657,train
7658,train
7659,train
7660,train
7661,train
7662,train
7663,train
7664,train
7665,test
7666,train
7667,train
7668,test
7669,train
7670,test
7671,test
7672,train
7673,train
7674,train
7675,train
7676,train
7677,train
7678,test
7679,train
7680,train
7681,train
7682,train
7683,train
7684,train
7685,test
7686,train
7687,train
7688,train
7689,train
7690,train
7691,train
7692,train
7693,train
7694,train
7695,train
7696,train
7697,train
7698,train
7699,train
7700,train
7701,train
7702,train
7703,train
7704,train
7705,test
7706,test
7707,train
7708,train
7709,train
7710,train
7711,train
7712,train
7713,train
7714,train
7715,test
7716,test
7717,train
7718,train
7719,train
7720,train
7721,train
7722,train
7723,train
7724,train
7725,train
7726,train
7727,train
7728,train
7729,train
7730,train
7731,train
7732,train
7733,train
7734,train
7735,train
7736,train
7737,train
7738,train
7739,train
7740,train
7741,train
7742,train
7743,train
7744,train
7745,train
7746,train
7747,test
7748,train
7749,train
7750,train
7751,train
7752,train
7753,train
7754,train
7755,train
7756,train
7757,train
7758,train
7759,test
7760,train
7761,train
7762,train
7763,train
7764,train
7765,train
7766,train
7767,train
7768,train
7769,train
7770,train
7771,train
7772,train
7773,train
7774,train
7775,train
7776,train
7777,train
7778,test
7779,train
7780,train
7781,test
7782,train
7783,train
7784,train
7785,train
7786,train
7787,train
7788,train
7789,train
7790,train
7791,test
7792,train
7793,train
7794,train
7795,test
7796,train
7797,train
7798,train
7799,test
7800,test
7801,train
7802,train
7803,train
7804,train
7805,train
7806,test
7807,train
7808,test
7809,train
7810,train
7811,train
7812,train
7813,train
7814,train
7815,train
7816,train
7817,train
7818,train
7819,train
7820,train
7821,train
7822,train
7823,train
7824,train
7825,train
7826,train
7827,train
7828,train
7829,train
7830,train
7831,train
7832,train
7833,train
7834,train
7835,train
7836,train
7837,train
7838,train
7839,train
7840,test
7841,train
7842,test
7843,test
7844,train
7845,train
7846,test
7847,train
7848,train
7849,train
7850,train
7851,train
7852,train
7853,train
7854,train
7855,train
7856,train
7857,train
7858,train
7859,test
7860,train
7861,train
7862,train
7863,train
7864,train
7865,train
7866,train
7867,train
7868,train
7869,train
7870,train
7871,train
7872,train
7873,train
7874,train
7875,train
7876,train
7877,train
7878,train
7879,train
7880,test
7881,train
7882,train
7883,train
7884,train
7885,train
7886,test
7887,train
7888,test
7889,train
7890,train
7891,train
7892,train
7893,train
7894,train
7895,train
7896,train
7897,train
7898,train
7899,train
7900,train
7901,train
7902,train
7903,train
7904,train
7905,train
7906,train
7907,test
7908,train
7909,train
7910,train
7911,train
7912,train
7913,train
7914,train
7915,train
7916,train
7917,train
7918,test
7919,test
7920,train
7921,train
7922,train
7923,train
7924,train
7925,train
7926,test
7927,train
7928,test
7929,train
7930,train
7931,train
7932,train
7933,test
7934,train
7935,train
7936,train
7937,train
7938,train
7939,train
7940,train
7941,train
7942,train
7943,train
7944,train
7945,train
7946,train
7947,train
7948,test
7949,train
7950,train
7951,test
7952,train
7953,train
7954,train
7955,train
7956,train
7957,test
7958,train
7959,train
7960,train
7961,test
7962,train
7963,train
7964,test
7965,train
7966,train
7967,train
7968,test
7969,train
7970,train
7971,train
7972,test
7973,train
7974,train
7975,train
7976,test
7977,train
7978,train
7979,train
7980,train
7981,train
7982,train
7983,train
7984,train
7985,test
7986,train
7987,test
7988,train
7989,train
7990,train
7991,test
7992,train
7993,test
7994,train
7995,train
7996,train
7997,train
7998,test
7999,test
8000,train
8001,train
8002,train
8003,train
8004,test
8005,train
8006,train
8007,train
8008,train
8009,train
8010,train
8011,train
8012,train
8013,train
8014,test
8015,test
8016,train
8017,test
8018,train
8019,train
8020,train
8021,train
8022,train
8023,train
8024,train
8025,train
8026,train
8027,train
8028,test
8029,train
8030,train
8031,train
8032,train
8033,test
8034,train
8035,train
8036,train
8037,train
8038,train
8039,test
8040,test
8041,train
8042,train
8043,train
8044,train
8045,train
8046,train
8047,train
8048,train
8049,train
8050,test
8051,test
8052,train
8053,train
8054,test
8055,train
8056,train
8057,train
8058,train
8059,train
8060,train
8061,test
8062,train
8063,train
8064,train
8065,train
8066,train
8067,train
8068,train
8069,train
8070,train
8071,train
8072,train
8073,train
8074,train
8075,train
8076,test
8077,test
8078,train
8079,train
8080,train
8081,train
8082,test
8083,train
8084,train
8085,train
8086,train
8087,train
8088,train
8089,train
8090,train
8091,train
8092,train
8093,train
8094,train
8095,train
8096,train
8097,train
8098,train
8099,train
8100,train
8101,test
8102,train
8103,train
8104,train
8105,train
8106,train
8107,test
8108,train
8109,train
8110,test
8111,train
8112,test
8113,train
8114,train
8115,test
8116,train
8117,test
8118,train
8119,train
8120,train
8121,train
8122,train
8123,test
8124,train
8125,train
8126,train
8127,train
8128,train
8129,train
8130,train
8131,train
8132,train
8133,test
8134,train
8135,train
8136,train
8137,train
8138,train
8139,train
8140,train
8141,train
8142,train
8143,test
8144,train
8145,train
8146,train
8147,train
8148,test
8149,train
8150,train
8151,train
8152,train
8153,train
8154,train
8155,test
8156,train
8157,train
8158,train
8159,train
8160,train
8161,train
8162,train
8163,train
8164,train
8165,train
8166,train
8167,train
8168,train
8169,train
8170,train
8171,train
8172,train
8173,test
8174,train
8175,train
8176,train
8177,test
8178,test
8179,train
8180,train
8181,train
8182,train
8183,train
8184,train
8185,train
8186,train
8187,train
8188,train
8189,train
8190,train
8191,train
8192,train
8193,train
8194,train
8195,train
8196,train
8197,train
8198,train
8199,train
8200,test
8201,train
8202,train
8203,train
8204,train
8205,train
8206,train
8207,train
8208,train
8209,test
8210,train
8211,train
8212,train
8213,train
8214,train
8215,train
8216,train
8217,test
8218,test
8219,train
8220,train
8221,train
8222,train
8223,train
8224,train
8225,test
8226,train
8227,train
8228,train
8229,test
8230,test
8231,train
8232,train
8233,train
8234,train
8235,train
8236,train
8237,train
8238,test
8239,train
8240,test
8241,train
8242,test
8243,train
8244,train
8245,train
8246,test
8247,train
8248,train
8249,train
8250,train
8251,train
8252,train
8253,train
8254,train
8255,test
8256,train
8257,train
8258,train
8259,train
8260,train
8261,train
8262,train
8263,train
8264,train
8265,train
8266,train
8267,train
8268,train
8269,train
8270,train
8271,train
8272,train
8273,test
8274,train
8275,test
8276,train
8277,train
8278,train
8279,train
8280,train
8281,train
8282,train
8283,test
8284,train
8285,train
8286,test
8287,train
8288,train
8289,train
8290,train
8291,test
8292,train
8293,train
8294,train
8295,test
8296,train
8297,train
8298,train
8299,train
8300,train
8301,train
8302,train
8303,train
8304,train
8305,test
8306,train
8307,train
8308,test
8309,test
8310,train
8311,train
8312,train
8313,train
8314,train
8315,train
8316,train
8317,train
8318,train
8319,train
8320,train
8321,test
8322,train
8323,train
8324,test
8325,train
8326,train
8327,train
8328,train
8329,train
8330,train
8331,train
8332,train
8333,train
8334,test
8335,train
8336,train
8337,train
8338,train
8339,train
8340,train
8341,train
8342,train
8343,train
8344,train
8345,test
8346,train
8347,train
8348,train
8349,train
8350,train
8351,train
8352,train
8353,train
8354,train
8355,train
8356,train
8357,train
8358,test
8359,train
8360,train
8361,train
8362,train
8363,test
8364,train
8365,train
8366,train
8367,train
8368,train
8369,train
8370,test
8371,train
8372,test
8373,train
8374,train
8375,train
8376,train
8377,test
8378,train
8379,train
8380,train
8381,train
8382,train
8383,train
8384,train
8385,train
8386,train
8387,train
8388,train
8389,train
8390,test
8391,train
8392,train
8393,train
8394,train
8395,train
8396,train
8397,test
8398,train
8399,train
8400,train
8401,train
8402,train
8403,train
8404,train
8405,train
8406,train
8407,train
8408,train
8409,train
8410,train
8411,train
8412,train
8413,train
8414,train
8415,train
8416,train
8417,train
8418,train
8419,train
8420,train
8421,train
8422,train
8423,train
8424,train
8425,test
8426,train
8427,train
8428,train
8429,train
8430,train
8431,train
8432,test
8433,train
8434,train
8435,train
8436,train
8437,train
8438,train
8439,test
8440,test
8441,train
8442,train
8443,train
8444,train
8445,train
8446,train
8447,train
8448,train
8449,test
8450,test
8451,train
8452,test
8453,train
8454,train
8455,train
8456,train
8457,train
8458,train
8459,train
8460,train
8461,train
8462,train
8463,train
8464,train
8465,test
8466,train
8467,train
8468,train
8469,test
8470,train
8471,train
8472,train
8473,train
8474,train
8475,train
8476,test
8477,train
8478,train
8479,train
8480,train
8481,train
8482,train
8483,train
8484,train
8485,train
8486,train
8487,train
8488,train
8489,test
8490,test
8491,test
8492,train
8493,train
8494,test
8495,train
8496,train
8497,train
8498,train
8499,test
8500,train
8501,train
8502,test
8503,train
8504,train
8505,train
8506,train
8507,train
8508,train
8509,train
8510,train
8511,train
8512,test
8513,train
8514,train
8515,test
8516,train
8517,train
8518,train
8519,train
8520,train
8521,test
8522,train
8523,test
8524,test
8525,train
8526,test
8527,train
8528,train
8529,train
8530,train
8531,train
8532,train
8533,train
8534,test
8535,train
8536,train
8537,train
8538,train
8539,train
8540,train
8541,train
8542,test
8543,train
8544,train
8545,test
8546,train
8547,test
8548,test
8549,test
8550,train
8551,train
8552,train
8553,train
8554,train
8555,test
8556,train
8557,train
8558,train
8559,train
8560,train
8561,train
8562,test
8563,train
8564,train
8565,train
8566,test
8567,train
8568,test
8569,test
8570,train
8571,train
8572,test
8573,train
8574,train
8575,train
8576,test
8577,test
8578,train
8579,train
8580,train
8581,train
8582,train
8583,train
8584,test
8585,test
8586,test
8587,train
8588,train
8589,train
8590,train
8591,train
8592,train
8593,train
8594,test
8595,train
